timestamp,a_x,a_y,a_z,class_label
9/25/25 11:46,0.081984,-0.144204,0.67588,1
9/25/25 11:46,0.081984,-0.144204,0.67588,1
9/25/25 11:46,0.081984,-0.144204,0.67588,1
9/25/25 11:46,0.081984,-0.144204,0.67588,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,0.025864,0.278892,1.298324,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,-0.050508,0.060024,0.705648,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,0.061244,-0.054412,1.073844,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,-0.069052,0.06832,1.332728,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.135908,0.01708,0.792024,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
9/25/25 11:46,0.102236,0.291336,0.762744,1
