ax,ay,az,gx,gy,gz,class_label
-0.163236,0.30622,0.6161,9.975,18.8125,-0.315,3
0.047336,0.3599,0.539484,-37.8875,12.3025,-6.5975,3
0.368684,0.289872,0.608292,-28.2975,22.8375,1.33,3
0.280112,-0.210084,0.680272,-40.8625,10.115,-5.53,3
0.365512,-0.306708,0.793244,2.2575,16.1875,8.2075,3
0.031232,-0.33672,1.615036,-3.2725,-24.01,1.12,3
-0.12566,-0.438956,1.521828,11.445,-20.125,8.8375,3
-0.06466,-0.43066,1.646024,28.035,-26.2325,-0.5775,3
-0.201788,-0.340624,1.005036,37.275,-2.73,1.085,3
-0.21716,0.293044,1.040172,25.095,-6.4225,-2.5375,3
-0.159088,0.335256,0.847168,-12.145,5.8625,-5.145,3
0.12566,0.076372,0.447252,-26.0225,19.3025,-5.0225,3
0.317932,0.101992,0.421876,-27.0375,27.3875,-1.6275,3
0.192272,-0.035136,1.303204,-24.29,-6.1075,4.3575,3
0.105408,-0.543388,1.255136,-19.1275,-9.415,-0.455,3
0.108092,-0.49776,1.462048,29.5925,-11.34,8.9425,3
-0.181048,-0.541924,1.419348,26.5825,-24.4475,-2.1,3
-0.3416,0.009028,1.317356,32.55,-10.0275,7.735,3
-0.190564,0.109556,1.289052,-2.31,-19.1275,-7.2975,3
0.107848,0.253028,0.450424,6.8775,25.2,-0.245,3
0.327448,0.27328,0.454816,-38.1675,15.295,-3.29,3
0.302072,0.187148,0.88084,-26.7925,9.66,1.12,3
0.298168,-0.418948,1.042368,-36.435,1.7325,-2.2925,3
0.27328,-0.4148,1.04798,14.035,3.745,2.9575,3
-0.143472,-0.508984,1.68848,13.8425,-23.485,5.3025,3
-0.21716,-0.282308,1.464244,23.2575,-23.135,3.2025,3
-0.191052,-0.091988,1.675304,21.21,-24.2375,1.3825,3
-0.053924,-0.147132,0.76128,23.59,2.87,-6.615,3
-0.228872,0.319884,0.713456,14.28,14.1225,-0.1925,3
0.01586,0.342088,0.616832,-33.0225,9.3975,-6.9475,3
0.332572,0.313296,0.533628,-27.44,20.1075,0.3675,3
0.30256,0.347944,0.576816,-37.5375,13.86,-6.0375,3
0.339892,-0.23302,0.689544,-4.7075,19.355,7.84,3
0.058804,-0.214232,1.526464,-10.57,10.6225,0.28,3
-0.06344,-0.343552,1.5128,3.6225,-18.3225,8.47,3
-0.024888,-0.50752,1.56404,28.8575,-23.7825,-0.735,3
0.33672,0.320128,0.72956,-34.1075,14.2975,-4.2525,3
0.287676,-0.345748,0.830576,-35.7175,9.8875,0.1225,3
0.309392,-0.314272,0.902556,0.4375,9.205,0.4725,3
-0.122244,-0.410652,1.596248,9.065,-19.4075,9.03,3
-0.122244,-0.400648,1.502064,10.4825,-25.3575,0.21,3
-0.190564,-0.281088,1.578192,34.6675,-18.585,4.7425,3
-0.157136,-0.23546,0.948916,20.0375,-7.9625,-5.635,3
-0.155184,0.32452,0.783972,29.6975,11.2525,3.0975,3
-0.09638,0.327936,0.765916,-30.1,0.455,-6.1775,3
0.304756,0.326716,0.499712,-19.3025,22.925,-1.365,3
0.274256,-0.095892,0.615856,-35.4375,15.0675,-5.46,3
0.343308,-0.124684,0.60634,-10.4475,19.18,2.1525,3
0.067588,-0.25498,1.544276,-10.36,10.465,3.9725,3
-0.050996,-0.238388,1.396656,-0.6825,-18.1825,3.2725,3
-0.010004,-0.400648,1.632604,29.2075,-20.755,5.075,3
-0.19276,-0.432856,1.158756,33.565,-20.79,-3.395,3
-0.326228,-0.30256,1.168272,28.105,-5.3375,3.29,3
-0.167872,0.217648,1.025288,-11.9,-7.2975,-8.26,3
0.133224,0.296704,0.360876,-11.585,1.1375,-0.9975,3
0.187148,0.287432,0.376492,-20.615,18.69,-7.8925,3
0.20008,0.073932,0.377956,-24.08,30.3975,4.935,3
0.215208,0.143472,1.178764,-34.4225,19.04,-2.2925,3
0.21716,-0.04514,1.271972,-18.83,-3.43,6.1425,3
