accel_x,accel_y,accel_z,label
-0.896112,-9.944571,-4.138387,2
-0.241675,-10.28794,-2.499303,2
-0.637687,-7.789834,2.551945,2
0.276371,-7.342376,2.662015,2
-0.189033,-11.47119,-3.446861,2
-2.07697,-8.374879,-2.316252,2
-0.526421,-9.310472,-0.93679,2
0.327817,-11.07757,2.405983,2
0.71665,-11.09073,-1.539781,2
-0.79681,-9.895518,-3.449254,2
0.023928,-10.81795,-2.275574,2
-0.993021,-7.948956,2.691926,2
0.784846,-9.046066,3.213561,2
0.241675,-9.915856,-3.172883,2
-2.338984,-9.689735,-2.086541,2
-0.570688,-7.629515,-1.540978,2
0.993021,-12.68196,3.777071,2
0.442672,-11.49991,-1.316052,2
-1.124627,-10.55953,-2.956332,2
-1.266999,-10.44587,-2.536392,2
0.112463,-9.364311,3.882355,2
-0.105284,-9.029316,2.517249,2
0.111266,-10.2999,-1.209572,2
-3.519842,-10.57388,-3.317649,2
-0.392423,-8.008778,-0.350549,2
-0.638884,-13.04687,3.17049,2
0.309871,-11.45803,-1.09352,2
-1.415355,-11.17568,-3.359523,2
-0.817149,-10.04387,-1.859223,2
-0.288335,-10.25085,4.54397,2
0.711865,-9.840484,2.512464,2
1.068395,-11.29412,-1.874776,2
-3.150151,-10.47937,-3.620341,2
1.26341,-7.738389,0.39003,2
0.306281,-13.68695,3.739982,2
0.151944,-11.63151,-1.51346,2
-0.31346,-11.30369,-3.911069,2
-0.321835,-10.45424,-1.738386,2
1.333999,-9.438489,4.381258,2
1.518246,-9.102298,2.379662,2
0.122034,-11.74637,-2.377269,2
-1.969293,-8.99462,-3.39063,2
0.781257,-8.706285,0.577867,2
0.403191,-11.43051,3.098705,2
1.018146,-11.51187,-1.884348,2
-0.032303,-9.961321,-3.288934,2
0.79681,-10.54397,-2.053042,2
0.778864,-7.879565,3.705286,2
1.359123,-8.362915,2.282753,2
-0.092124,-10.29392,-3.446861,2
-1.295714,-7.896315,-3.035296,2
0.821935,-7.830512,1.112662,2
0.803988,-10.61695,2.56391,2
1.111466,-11.50948,-2.427519,2
-0.492921,-9.996017,-4.102495,2
0.352941,-10.45424,-1.629512,2
0.574277,-6.418747,2.870191,2
1.842474,-8.498111,2.652444,2
0.320638,-10.79642,-4.10728,2
-0.942772,-8.622537,-1.651048,2
0.065803,-8.487342,-0.960718,2
2.135594,-10.55354,3.202793,2
1.450051,-10.13001,-2.298306,2
-0.375673,-11.06561,-3.251846,2
-0.476172,-9.49472,-3.071188,2
1.286142,-7.929814,3.799803,2
0.37328,-7.899904,2.026721,2
1.249053,-9.168099,-1.65703,2
-3.510271,-9.475577,-3.407379,2
1.471586,-7.389036,-0.2333,2
0.622134,-11.73799,3.601198,2
2.204986,-9.821341,-1.622334,2
-1.786242,-9.501899,-4.064209,2
0.98345,-9.212367,-2.627319,2
-1.272982,-9.608379,2.54716,2
0.812363,-6.686743,2.464607,2
-0.689133,-10.68754,-1.889133,2
-3.603591,-8.922836,-3.370291,2
1.112662,-8.647661,0.032303,2
-0.245264,-11.54178,3.633501,2
0.599402,-11.46521,-2.088934,2
-2.191825,-10.54038,-4.082156,2
-0.208176,-10.80838,-1.764707,2
-1.887937,-9.546166,3.480361,2
0.16989,-8.663215,2.532803,2
-1.028914,-11.58724,-2.660819,2
-2.474179,-8.402397,-2.933601,2
-0.37687,-9.974482,0.879362,2
-0.137587,-11.63271,3.346363,2
-0.446261,-12.61975,-2.234896,2
-0.367298,-9.048459,-3.812963,2
-1.0002,-12.3027,-2.411965,2
-1.264607,-8.452645,3.339184,2
1.411765,-10.002,2.729014,2
-0.880559,-11.24268,-2.632105,2
-1.366302,-10.00918,-2.556731,2
-0.770489,-7.865208,-0.522832,2
0.801596,-11.81935,2.95394,2
1.448854,-11.13261,-0.806381,2
-2.145165,-12.38645,-3.092723,2
-1.353141,-9.024531,-2.988636,2
-0.251246,-11.15414,3.231507,2
-0.819542,-9.873982,3.576073,2
0.044267,-11.5346,-1.442872,2
-3.010171,-9.138189,-3.2339,2
-0.185444,-9.795019,-0.321835,2
0.765703,-9.93141,3.601198,2
-0.297906,-12.3362,-0.474975,2
-1.338784,-10.60379,-2.943172,2
-0.435494,-11.65783,-3.053242,2
-2.275574,-9.927821,2.361716,2
0.193819,-10.54397,2.943172,2
-0.195015,-11.46641,-1.417747,2
-1.542174,-10.38365,-4.211368,2
-1.085145,-8.772088,-0.815953,2
-0.070588,-9.663414,2.764907,2
1.381855,-10.82992,0.709472,2
-1.417747,-11.94258,-2.740978,2
-3.487539,-10.71985,-2.502892,2
1.215554,-10.3346,0.687937,2
-0.795614,-10.84308,3.320041,2
1.172483,-10.36212,-0.989432,2
-1.375873,-11.57887,-3.795017,2
0.355334,-8.178668,-0.54676,2
0.552742,-10.97827,2.813959,2
2.669194,-10.67319,0.710668,2
-1.807778,-12.39363,-2.615355,2
-1.572084,-10.15993,-2.550749,2
1.902294,-10.9675,1.26341,2
0.277567,-10.06541,3.576073,2
1.137787,-10.44946,-1.150948,2
-1.448854,-10.14437,-3.741179,2
0.71665,-8.033902,-0.239282,2
1.380659,-10.5344,3.193222,2
3.67418,-9.743573,0.340977,2
-2.147558,-12.38046,-2.941976,2
-0.42353,-9.281759,-3.099902,2
2.784049,-9.454042,1.940579,2
