accel_x,accel_y,accel_z,label
0.15673,-11.71646,-2.239682,3
0.715454,-12.69512,0.709472,3
-0.461815,-10.43989,1.204786,3
-0.709472,-12.05384,-3.735196,3
-1.971686,-12.19741,-0.361316,3
-1.727618,-7.666604,1.354338,3
1.491925,-6.008378,2.173879,3
2.506482,-10.07857,-1.533799,3
0.637687,-9.759127,-2.459822,3
-0.421137,-10.73181,-2.554338,3
1.256232,-12.47498,0.364905,3
0.579063,-11.57169,0.784846,3
-0.714258,-11.71765,-3.990032,3
-1.445265,-12.12802,-1.12343,3
-1.383052,-7.032506,1.150948,3
1.266999,-6.266803,2.048256,3
2.620141,-9.765109,-1.643869,3
0.464208,-9.675379,-1.786242,3
-0.837488,-9.803394,-3.152544,3
2.287539,-12.01915,-0.001196,3
0.338584,-11.41376,0.480957,3
-1.549353,-11.64467,-3.552145,3
-1.93699,-11.97727,-0.839881,3
-1.892723,-7.872387,1.456033,3
1.484747,-6.161518,1.572084,3
2.64048,-9.974482,-2.14038,3
-0.026321,-8.683554,-1.962115,3
-0.910469,-9.719646,-2.182254,3
1.755135,-12.05026,1.381855,3
-0.334995,-11.90908,0.12682,3
-1.613959,-12.26561,-4.368098,3
-2.42034,-11.25464,0.120838,3
-2.088934,-6.861419,3.304488,3
2.301895,-6.892525,1.732404,3
2.409573,-10.05464,-2.612962,3
-0.446261,-8.529217,-2.172683,3
-0.181855,-9.280562,-0.76331,3
2.317449,-12.91167,1.816152,3
0.010768,-11.94377,-0.425922,3
-1.409373,-11.81935,-3.88714,3
-2.367698,-11.60758,-0.379262,3
-1.805385,-7.941778,2.988636,3
1.538585,-5.519045,1.76351,3
3.01376,-10.01875,-2.120041,3
-1.891526,-8.446664,-1.213161,3
-0.277567,-10.4004,-0.812363,3
2.214557,-11.17209,2.014757,3
0.687937,-11.17209,-0.014357,3
-2.379662,-12.38286,-3.814159,3
-2.461018,-12.68674,-0.235693,3
-3.132205,-8.336594,2.964707,3
1.153341,-5.563313,1.497907,3
1.814956,-10.05105,-1.086341,3
-0.740579,-8.489736,-1.463211,3
-0.302692,-10.29871,-1.76351,3
0.492921,-11.1027,1.362713,3
1.676172,-11.88276,0.066999,3
-1.64028,-12.66521,-2.858227,3
-2.42034,-12.74776,-0.738186,3
-2.092523,-8.000402,1.4668,3
0.635294,-7.647461,2.660819,3
2.506482,-9.757931,-1.64028,3
-0.784846,-8.690731,-1.708475,3
-0.575474,-8.277969,-1.525424,3
2.057827,-11.58964,1.173679,3
1.429712,-11.76431,-0.382852,3
-1.307678,-11.95694,-2.367698,3
-2.237289,-12.95115,-1.057628,3
-1.867598,-9.091529,1.652244,3
0.413958,-6.509674,2.812763,3
3.644269,-9.949356,-1.412962,3
-1.386641,-8.72782,-1.25025,3
0.98345,-9.194421,-1.7001,3
1.636691,-11.13021,1.67019,3
1.366302,-11.78345,-0.382852,3
-1.786242,-12.52403,-2.709872,3
-1.61037,-13.29572,-1.317249,3
-2.397608,-9.244671,1.438086,3
0.346959,-6.640083,2.43709,3
2.688336,-9.985249,-1.722832,3
-0.757328,-9.132208,-1.278964,3
0.881755,-9.438489,-2.434697,3
1.399801,-10.18266,1.477568,3
2.006382,-11.16611,-0.831506,3
-1.173679,-12.84826,-3.52702,3
-1.667797,-14.11406,-1.378266,3
-2.333002,-9.135797,0.847059,3
0.509671,-7.445268,2.324627,3
2.507678,-9.33799,-1.667797,3
-0.351745,-9.110673,-1.791028,3
0.374477,-8.394022,-2.384448,3
2.458625,-10.01277,1.020539,3
2.781656,-11.9366,-0.940379,3
-0.964308,-11.67099,-2.95035,3
-1.869991,-13.81735,-2.097309,3
-1.743171,-9.314062,0.62692,3
0.06341,-6.201,3.105884,3
3.973282,-8.627322,-1.442872,3
-1.923829,-9.609575,-1.115055,3
1.590031,-9.202796,-2.079363,3
1.95374,-9.950553,1.34357,3
3.267399,-11.59562,-0.849452,3
-0.637687,-12.0682,-2.933601,3
-1.052842,-14.668,-3.723232,3
-2.455036,-10.03669,0.352941,3
0.317049,-5.757132,3.509074,3
2.098505,-8.593822,-1.115055,3
-1.179662,-9.713663,-1.542174,3
-0.327817,-8.565108,-1.822134,3
1.627119,-8.550752,1.855634,3
3.445665,-11.88036,-1.034896,3
-0.214158,-12.45105,-3.24706,3
-0.870987,-15.05803,-3.538985,3
-2.262414,-9.847662,-0.283549,3
-0.206979,-6.579066,3.26381,3
2.828316,-8.974281,-1.585245,3
-1.009771,-9.518648,-1.545763,3
-0.290728,-8.304291,-2.243271,3
0.614955,-8.297112,1.100698,3
2.539981,-11.44487,-1.252643,3
-0.930808,-12.28475,-3.538985,3
-1.731207,-14.81995,-3.071188,3
-2.189433,-9.960124,-0.13998,3
-0.594616,-6.762117,2.757728,3
2.468197,-8.571091,-1.817349,3
-2.487339,-9.487542,-1.371087,3
-0.272782,-7.860423,-2.755335,3
1.149751,-7.922636,1.049253,3
2.719443,-11.54417,-0.701097,3
-1.183251,-12.4367,-3.796213,3
-2.257628,-13.97169,-2.24686,3
-2.40359,-9.644272,-0.202194,3
-1.238286,-7.732407,2.394019,3
3.154937,-8.962317,-2.244468,3
-2.895315,-9.499506,-0.878166,3
0.601795,-7.734799,-2.376073,3
1.977668,-7.582855,1.718047,3
2.667997,-11.81456,-1.330409,3
-1.503889,-12.20459,-3.431308,3
-1.597209,-13.97408,-2.909672,3
-2.720639,-10.59661,0.886541,3
-0.602991,-7.160522,3.018546,3
1.981257,-8.65484,-1.109073,3
-2.149951,-9.383454,-1.502692,3
0.099302,-8.758926,-2.415555,3
0.984646,-6.530013,2.819942,3
2.070988,-9.304491,-0.764507,3
-0.758525,-12.70828,-3.60718,3
-1.835295,-15.45644,-3.126223,3
-2.675175,-10.66601,0.01675,3
-0.611366,-7.039685,3.370291,3
1.804188,-9.165707,-0.236889,3
-1.393819,-9.419346,-1.846063,3
-1.012164,-8.441879,-1.956133,3
2.262414,-5.401797,2.987439,3
3.466003,-10.62054,-0.260818,3
0.138784,-12.37687,-3.004189,3
-1.994418,-14.90609,-3.731607,3
-2.344966,-10.82752,0.510868,3
0.565903,-7.673782,3.689733,3
1.311267,-8.300702,0.275175,3
-0.553938,-9.489935,-1.521835,3
-1.987239,-8.755338,-1.883151,3
2.575874,-5.533402,3.900301,3
2.629712,-8.763713,0.850649,3
1.247857,-12.9033,-3.49711,3
