accel_x,accel_y,accel_z,label
0.817149,-10.24607,-0.239282,1
-0.21655,-11.29173,-0.143569,1
1.633101,-10.29871,-0.011964,1
0.570688,-10.77967,-2.34377,1
1.037289,-10.55235,-2.457429,1
-1.012164,-9.541381,-0.189033,1
-0.620938,-6.802795,1.753939,1
1.715654,-9.777073,-0.847059,1
-0.904487,-9.830912,-3.156133,1
-0.238086,-8.508877,-0.202194,1
-0.573081,-10.73061,0.416351,1
0.397209,-9.081958,0.468993,1
-0.726222,-10.37169,-3.135794,1
-0.416351,-9.567701,-2.614159,1
-1.103091,-9.030513,0.777667,1
-1.34357,-8.73141,3.147758,1
1.025324,-9.605987,-0.591027,1
-1.159323,-10.53919,-4.005585,1
-2.798406,-9.750751,-0.465404,1
0.865005,-10.94238,2.876173,1
-0.305085,-9.926625,2.431108,1
0.195015,-11.40539,-2.870191,1
0.265603,-11.61117,-3.430111,1
-0.455833,-9.233902,1.929811,1
1.290928,-9.966106,2.897708,1
0.70349,-10.98306,-0.754936,1
0.072981,-8.992228,-3.306881,1
-1.081556,-10.934,-1.381855,1
2.067399,-9.345169,1.688136,1
-0.62333,-11.67458,1.544567,1
0.58026,-10.68994,-3.298506,1
-0.189033,-11.65185,-3.391826,1
-0.514457,-8.496913,1.361516,1
1.702493,-9.868,1.841277,1
0.800399,-11.14098,-1.428515,1
-1.426122,-7.739585,-2.416751,1
-0.299103,-9.768699,-1.507478,1
1.767099,-9.35474,0.570688,1
0.2333,-9.993624,0.345763,1
-1.347159,-11.48794,-2.104488,1
-0.9667,-10.11805,-1.544567,1
0.155533,-9.086744,1.625923,1
1.659423,-9.437292,0.965504,1
0.702293,-10.02114,-1.667797,1
-2.35693,-8.620144,-0.352941,1
-0.070588,-9.540184,-0.020339,1
2.227718,-9.71845,1.470389,1
-0.204586,-10.82633,0.159123,1
-2.102095,-10.42792,-1.462015,1
-0.025125,-10.62772,-1.611566,1
-0.364905,-9.445667,2.033899,1
1.84367,-9.840484,1.929811,1
0.240479,-10.9687,-0.985843,1
-1.696511,-8.395219,-0.721436,1
1.258625,-10.68515,-0.410369,1
1.196411,-9.833304,2.06381,1
-1.255036,-11.82653,0.498904,1
0.089731,-10.7366,-1.853241,1
0.212961,-11.82294,-1.643869,1
-1.689333,-9.394221,2.528017,1
1.503889,-10.32024,1.883151,1
-0.329013,-9.88475,-1.077967,1
-0.540778,-10.00678,-1.776671,1
-0.066999,-10.95434,0.317049,1
1.568495,-10.18385,0.705883,1
-0.354138,-10.85504,-0.049053,1
1.688136,-11.74876,-2.225325,1
0.145962,-11.53101,-1.415355,1
-0.393619,-10.32862,1.144966,1
1.286142,-10.37647,0.770489,1
0.715454,-9.734003,-1.502692,1
-0.177069,-10.88495,-1.505085,1
0.738186,-10.46022,0.388834,1
1.307678,-11.00579,0.606581,1
0.245264,-10.55833,-0.235693,1
1.814956,-11.13141,-2.544767,1
-0.97029,-11.07757,-1.779064,1
-0.005982,-9.030513,0.967897,1
1.369891,-9.377472,0.447458,1
0.2333,-9.420543,-1.570888,1
-0.059821,-9.987641,-1.7001,1
1.010968,-9.157332,0.57667,1
1.305285,-10.52483,-0.556331,1
-0.417548,-10.28076,-1.791028,1
0.547956,-11.02134,-1.897508,1
-1.010968,-10.29871,-1.311267,1
0.870987,-8.508877,0.971486,1
1.347159,-9.436095,0.070588,1
-0.111266,-9.650254,-1.806581,1
-0.26321,-8.833104,-1.418944,1
0.67358,-9.056834,-0.227318,1
1.847259,-10.02353,0.357727,1
-0.32662,-9.622736,-1.232304,1
-1.645066,-10.58346,-1.333999,1
-1.811367,-9.381062,-0.494118,1
0.727418,-8.092526,1.598405,1
0.751346,-9.535398,-0.0335,1
-0.62333,-8.955138,-1.505085,1
-0.740579,-8.459825,-1.367498,1
-0.180658,-8.352147,0.949951,1
0.894916,-10.32383,0.184247,1
-0.344566,-9.619147,-1.651048,1
-1.282553,-11.18764,-0.405583,1
-1.385444,-9.174082,0.200997,1
1.901098,-8.780463,2.455036,1
1.070788,-10.51047,-0.141177,1
-0.155533,-8.349755,-2.184647,1
-1.048056,-8.782855,-1.038485,1
0.872184,-8.487342,2.993421,1
1.228714,-10.61336,0.539581,1
0.497707,-10.20898,-1.956133,1
-1.484747,-11.57887,-0.630509,1
-0.531207,-8.952746,1.15693,1
2.84387,-9.864411,1.853241,1
1.451247,-11.03809,-0.385244,1
-0.131605,-8.877372,-2.134398,1
