accel_x,accel_y,accel_z,label
0.001196,-9.998409,-0.291924,0
0.003589,-9.919446,-0.282353,0
-0.071785,-9.93141,-0.283549,0
-0.059821,-10.01994,-0.258425,0
-0.013161,-10.06541,-0.29671,0
-0.021535,-10.04268,-0.247657,0
0.035892,-10.02234,-0.300299,0
-0.061017,-10.0008,-0.283549,0
-0.069392,-9.972088,-0.275175,0
-0.074178,-9.908679,-0.270389,0
-0.014357,-10.02952,-0.260818,0
-0.045464,-10.00918,-0.282353,0
-0.011964,-9.936196,-0.276371,0
0.007178,-9.960124,-0.289532,0
0.04666,-10.01994,-0.325424,0
0.010768,-9.913465,-0.275175,0
-0.041874,-9.997213,-0.339781,0
0.002393,-10.01994,-0.278764,0
-0.032303,-9.979266,-0.290728,0
-0.077767,-9.966106,-0.289532,0
-0.026321,-9.990034,-0.2333,0
-0.015553,-9.984053,-0.282353,0
-0.045464,-9.897911,-0.300299,0
-0.010768,-10.01396,-0.283549,0
-0.028714,-9.990034,-0.275175,0
-0.037089,-10.02832,-0.329013,0
0.045464,-10.04148,-0.272782,0
-0.075374,-10.01636,-0.308674,0
-0.050249,-9.899107,-0.31346,0
-0.0335,-9.963714,-0.288335,0
0.004786,-9.961321,-0.248854,0
-0.017946,-9.988838,-0.297906,0
0.001196,-10.04986,-0.277567,0
0.01675,-10.00798,-0.256032,0
-0.023928,-9.974482,-0.319442,0
-0.032303,-9.969696,-0.293121,0
-0.0335,-9.974482,-0.273978,0
-0.06341,-9.993624,-0.278764,0
-0.071785,-10.03669,-0.264407,0
0.026321,-9.935,-0.290728,0
-0.038285,-10.00559,-0.290728,0
-0.019143,-9.991232,-0.254836,0
-0.021535,-9.957731,-0.311067,0
0.055035,-9.991232,-0.321835,0
-0.011964,-10.002,-0.299103,0
-0.027517,-9.982857,-0.246461,0
-0.035892,-9.920643,-0.323031,0
-0.031107,-10.05344,-0.281157,0
0.019143,-9.985249,-0.278764,0
0.055035,-9.938589,-0.270389,0
0.001196,-10.04028,-0.297906,0
0.043071,-9.972088,-0.29671,0
-0.059821,-9.993624,-0.285942,0
-0.038285,-9.975677,-0.273978,0
0.001196,-10.00678,-0.283549,0
-0.022732,-10.00439,-0.336192,0
0.041874,-9.98166,-0.318245,0
-0.014357,-9.974482,-0.277567,0
-0.022732,-9.952947,-0.321835,0
-0.026321,-9.929018,-0.314656,0
0.005982,-9.991232,-0.26321,0
-0.07657,-10.002,-0.295514,0
0,-9.998409,-0.29671,0
-0.04666,-9.912268,-0.300299,0
-0.049053,-9.966106,-0.273978,0
-0.035892,-10.0008,-0.265603,0
-0.050249,-9.978071,-0.290728,0
-0.022732,-10.00918,-0.27996,0
-0.050249,-10.00918,-0.278764,0
-0.009571,-10.01875,-0.314656,0
-0.040678,-10.01277,-0.312263,0
-0.019143,-9.967302,-0.246461,0
-0.039482,-9.966106,-0.297906,0
0.002393,-10.03789,-0.307478,0
-0.032303,-10.04746,-0.25005,0
0.023928,-9.990034,-0.34337,0
-0.005982,-9.964911,-0.345763,0
-0.034696,-10.01157,-0.232104,0
-0.020339,-10.04268,-0.252443,0
-0.032303,-9.980463,-0.306281,0
0.057428,-9.968499,-0.223729,0
0.0335,-9.994821,-0.306281,0
-0.032303,-9.975677,-0.275175,0
-0.034696,-9.997213,-0.272782,0
-0.020339,-9.990034,-0.31346,0
-0.039482,-9.992428,-0.295514,0
-0.072981,-10.002,-0.361316,0
0.017946,-9.980463,-0.318245,0
-0.032303,-9.897911,-0.287139,0
0.009571,-9.963714,-0.273978,0
-0.066999,-9.987641,-0.295514,0
-0.057428,-10.01157,-0.303888,0
0.02991,-9.973285,-0.297906,0
-0.049053,-9.992428,-0.317049,0
-0.011964,-9.966106,-0.312263,0
